Investment choice name,Date,Currency,NAV / unit
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-23,USD,1.0310
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-26,USD,1.0180
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-27,USD,1.0250
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-28,USD,1.0160
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-29,USD,1.0310
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-30,USD,1.0380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-02,USD,1.0340
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-03,USD,1.0290
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-04,USD,1.0350
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-05,USD,1.0460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-06,USD,1.0490
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-09,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-10,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-11,USD,1.0590
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-12,USD,1.0650
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-13,USD,1.0710
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-16,USD,1.0700
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-17,USD,1.0690
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-18,USD,1.0690
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-19,USD,1.0720
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-20,USD,1.0730
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-23,USD,1.0690
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-24,USD,1.0730
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-25,USD,1.0580
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-26,USD,1.0640
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-27,USD,1.0590
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-09-30,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-02,USD,1.0330
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-03,USD,1.0310
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-10-04,USD,1.0400
